ch= 0	 tth= 18
ch= 1	 tth= 6
ch= 2	 tth= 10
ch= 3	 tth= 17
ch= 4	 tth= 11
ch= 5	 tth= 16
ch= 6	 tth= 17
ch= 7	 tth= 14
ch= 8	 tth= 17
ch= 9	 tth= 12
ch= 10	 tth= 10
ch= 11	 tth= 15
ch= 12	 tth= 11
ch= 13	 tth= 14
ch= 14	 tth= 22
ch= 15	 tth= 18
ch= 16	 tth= 8
ch= 17	 tth= 14
ch= 18	 tth= 11
ch= 19	 tth= 11
ch= 20	 tth= 20
ch= 21	 tth= 9
ch= 22	 tth= 8
ch= 23	 tth= 11
ch= 24	 tth= 14
ch= 25	 tth= 13
ch= 26	 tth= 5
ch= 27	 tth= 16
ch= 28	 tth= 15
ch= 29	 tth= 14
ch= 30	 tth= 11
ch= 31	 tth= 14
ch= 32	 tth= 11
ch= 33	 tth= 13
ch= 34	 tth= 10
ch= 35	 tth= 9
ch= 36	 tth= 11
ch= 37	 tth= 8
ch= 38	 tth= 15
ch= 39	 tth= 16
ch= 40	 tth= 19
ch= 41	 tth= 8
ch= 42	 tth= 8
ch= 43	 tth= 10
ch= 44	 tth= 13
ch= 45	 tth= 14
ch= 46	 tth= 14
ch= 47	 tth= 13
ch= 48	 tth= 14
ch= 49	 tth= 6
ch= 50	 tth= 11
ch= 51	 tth= 10
ch= 52	 tth= 11
ch= 53	 tth= 18
ch= 54	 tth= 11
ch= 55	 tth= 13
ch= 56	 tth= 13
ch= 57	 tth= 18
ch= 58	 tth= 9
ch= 59	 tth= 10
ch= 60	 tth= 19
ch= 61	 tth= 3
ch= 62	 tth= 9
ch= 63	 tth= 13
