ch= 0	 tth= 12
ch= 1	 tth= 10
ch= 2	 tth= 10
ch= 3	 tth= 9
ch= 4	 tth= 21
ch= 5	 tth= 12
ch= 6	 tth= 17
ch= 7	 tth= 14
ch= 8	 tth= 9
ch= 9	 tth= 11
ch= 10	 tth= 13
ch= 11	 tth= 7
ch= 12	 tth= 11
ch= 13	 tth= 15
ch= 14	 tth= 19
ch= 15	 tth= 10
ch= 16	 tth= 9
ch= 17	 tth= 11
ch= 18	 tth= 11
ch= 19	 tth= 17
ch= 20	 tth= 7
ch= 21	 tth= 11
ch= 22	 tth= 13
ch= 23	 tth= 15
ch= 24	 tth= 9
ch= 25	 tth= 10
ch= 26	 tth= 15
ch= 27	 tth= 9
ch= 28	 tth= 8
ch= 29	 tth= 6
ch= 30	 tth= 15
ch= 31	 tth= 11
ch= 32	 tth= 13
ch= 33	 tth= 10
ch= 34	 tth= 7
ch= 35	 tth= 9
ch= 36	 tth= 19
ch= 37	 tth= 14
ch= 38	 tth= 15
ch= 39	 tth= 12
ch= 40	 tth= 12
ch= 41	 tth= 11
ch= 42	 tth= 11
ch= 43	 tth= 11
ch= 44	 tth= 14
ch= 45	 tth= 13
ch= 46	 tth= 13
ch= 47	 tth= 14
ch= 48	 tth= 14
ch= 49	 tth= 9
ch= 50	 tth= 13
ch= 51	 tth= 13
ch= 52	 tth= 11
ch= 53	 tth= 6
ch= 54	 tth= 18
ch= 55	 tth= 5
ch= 56	 tth= 13
ch= 57	 tth= 9
ch= 58	 tth= 8
ch= 59	 tth= 16
ch= 60	 tth= 11
ch= 61	 tth= 8
ch= 62	 tth= 8
ch= 63	 tth= 9
